"Language	Tweet ID	Phrase	Metaphoric lemmas	COVID metaphor label	Comment";
"sl	1346723578088189952	ustreznih podlag za nujne nakupe	podlaga	n	not covid rel";
"sl	1346893691886120963	boj proti virusu	boj	y	";
"sl	1346893691886120963	pozitivnih predlogov		n	";
"sl	1346893691886120963	majhen del prebivalstva		n	";
"sl	1346893691886120963	prosvetni delavci cel kup		n	";
"sl	1346893691886120963	otroke v šole		n	";
"sl	1347074123919486977	vstajo sredi pandemije		n	";
"sl	1347074123919486977	vstajnikom napad na demokracijo	napad	n	not covid rel";
"sl	1347164708999147520	bitki z epidemijo	bitka	y	";
"sl	1347164708999147520	grešni kozel		n	idiomatic,not covid rel";
"sl	1347264213211893763	najveèje žrtve corona krize	žrtev	y	";
"sl	1347264213211893763	veliko težavo		n	";
"sl	1347460373474062338	strategijo boja za obvladovanje epidemije	boj	y	";
"sl	1347460373474062338	mesecev po zaèetku sranja	sranje	y	not relation level";
"sl	1347460373474062338	koalicijskih strank SDS		n	";
"sl	1347460373474062338	novinarski konferenci		n	";
"sl	1347508580191268864	vdora virusa Sars	vdor	y	";
"sl	1347508580191268864	nastanek infekcije		n	";
"sl	1347508580191268864	obstojeèa cepiva		n	";
"sl	1347508580191268864	Cov <NUMBER> v telo		n	";
"sl	1347508580191268864	pozitivinih testov		n	";
"sl	1347643388984700929	nove mutacije virusa covid		n	";
"sl	1347643388984700929	uèinkovitosti cepiv		n	";
"sl	1347995358585085953	prvo grlo covid vladne katastrofe	katastrofa	y	";
"sl	1348176772156809217	boju z virusom	boj	y	";
"sl	1348318054128771072	odpornosti na vodo		n	";
"sl	1348318054128771072	generacijo Kindla		n	";
"sl	1348318054128771072	osvetljenega zaslona		n	";
"sl	1348318054128771072	Tehnologije bralnikov		n	";
"sl	1348961461826166785	odkrite nasprotnike nošenja		n	";
"sl	1348961461826166785	zašèitnih mask		n	";
"sl	1349037163099398145	grozljive statistike okužb	grozljiv	y	";
"sl	1349037163099398145	krivi vlada		n	";
"sl	1349037163099398145	uspešno izvedbo cepljenja		n	";
"sl	1349101364740239363	Borbo za cepivo	borba	y	";
"sl	1349101364740239363	vleèenjem slamice	vleèenje slamice	y	questioning explicit comparison";
"sl	1349620575803736064	prvi val epidemije	val	y	";
"sl	1349620575803736064	številu oseb		n	";
"sl	1349620575803736064	WHO metodologijo		n	";
"sl	1349620575803736064	alternativnega vzroka smrti		n	";
"sl	1349621434243547137	Virus namesto bomb		n	";
"sl	1349621434243547137	prejšnjih padli		n	";
"sl	1349621434243547137	svetovni vojni	vojna	y	";
"sl	1349621434243547137	milijona žrtev		n	";
"sl	1349671535129321484	drugem valu	val	y	not relation level";
"sl	1349671535129321484	višjem nivoju		n	";
"sl	1349671535129321484	korona eksperiment	eksperiment	y	";
"sl	1349671535129321484	homo sapiensa		n	";
"sl	1349714101359017988	borec za covid	borec	y	";
"sl	1349714101359017988	državnega sekretarja v premjéjevem kabinetu		n	";
"sl	1349714101359017988	novi vlogi		n	";
"sl	1349714101359017988	izmenjavo informacij		n	";
"sl	1349714101359017988	logistièni del množiènega cepljenja		n	";
"sl	1349714101359017988	podatkov o cepljenju		n	";
"sl	1349771261556232198	sedmim valom epidemije	val	y	";
"sl	1349771261556232198	maneverski prostor	maneverski prostor	n	not covid rel, not relation level";
"sl	1349771261556232198	prostem trgu		n	";
"sl	1349771261556232198	državno naroèanje preko EU		n	";
"sl	1349771261556232198	cepivo preko posrednikov		n	";
"sl	1349771261556232198	podjetniški duh v stranki	duh	n	not covid rel";
"sl	1349986461140054017	izbruh virusa	izbruh	y	";
"sl	1349986461140054017	pokvarjeni župani	pokvarjen	n	not covid rel";
"sl	1349986461140054017	Demokratske stranke		n	";
"sl	1349986461140054017	volilna propaganda		n	";
"sl	1349999906044391424	val epidemije	val	y	";
"sl	1349999906044391424	spomladanskega preleta letal		n	";
"sl	1349999906044391424	uro po odmevih		n	";
"sl	1349999906044391424	glavno vlogo	glavna vloga	n	not covid rel, not relation level";
"sl	1350114141097373703	boju proti Covid	boj	y	";
"sl	1350114141097373703	kul koalicije		n	";
"sl	1350114141097373703	povojne poboje		n	";
"sl	1350114141097373703	skop štriha		n	";
"sl	1350126123875774465	najveèje žrtve korona krize	žrtev	y	";
"sl	1350126123875774465	nepreklicen konec neslavnih rekordov	rekord	y	not relation level";
"sl	1350321671400542208	izbruha covid	izbruh	y	";
"sl	1350321671400542208	Kitajski vodja CDC		n	";
"sl	1350322009188786176	rekorderkami po žrtvah koronavirusa	rekorderka,žrtev	y	";
"sl	1350322009188786176	prednost kapitalu pred ljudmi	prednost	n	not covid rel";
"sl	1350356044707463168	osamitve žrtve s prekinitvijo	žrtev	n	not covid rel";
"sl	1350356044707463168	ostalim svetom		n	";
"sl	1350356044707463168	skupne lastnine		n	";
"sl	1350356044707463168	partnerskem nasilju		n	";
"sl	1350378378029916165	bitke proti epidemiji	bitka	y	";
"sl	1350378378029916165	dosedanje rezultate		n	";
"sl	1350378378029916165	nedelujocih ukrepih		n	";
"sl	1350397731504873474	hudega vala epidemije	val	y	";
"sl	1350397731504873474	Patetièni izliv ideološkega sovraštva	izliv	n	not covid rel";
"sl	1350397731504873474	pobalinsko nagajanje po naèelu		n	";
"sl	1350495714225303554	boju proti epidemiji	boj	y	";
"sl	1350495714225303554	policijsko uro		n	";
"sl	1350495714225303554	strožji ukrepi		n	";
"sl	1350507626275205121	nove mutacije virusa		n	";
"sl	1350781175451815936	valu epidemije	val	y	";
"sl	1350781175451815936	poletnih mesecih		n	";
"sl	1350781175451815936	redkih panog		n	";
"sl	1351202819328643074	žrtev covida	žrtev	y	";
"sl	1351202819328643074	razloga za prepoved uporabe		n	";
"sl	1351202819328643074	politièna odloèitev		n	";
"sl	1351210659053269000	številom žrtev epidemije	žrtev	y	";
"sl	1351210659053269000	SDS verniki	vernik	n	not covid rel";
"sl	1351210659053269000	katastrofalnim razmerjem med strogostjo ukrepov	katastrofalen,razmerje	n	not covid rel";
"sl	1351210659053269000	psihiatriène lestvice	lestvica	n	not covid rel";
"sl	1351524236985323520	izbruhu epidemije	izbruh	y	";
"sl	1351570699194937349	boju proti širjenju novega koronavirusa	boj	y	";
"sl	1351570699194937349	avtomobilska industrija		n	";
"sl	1351570699194937349	prisilni zaustavitvi tovarn		n	";
"sl	1351570699194937349	morebitnih posledicah		n	";
"sl	1351579828802252805	borbi z epidemijo	borba	y	";
"sl	1351621677617209344	najhujši nasprotniki cepljenja		n	";
"sl	1351828345902792706	vojaških letal ob koncu epidemije		n	";
"sl	1351838718777315328	bojni èrti proti COVID	bojen	y	";
"sl	1352183429954203651	obrambe pred napadom virusa	obramba,napad	y	";
"sl	1352993097463042048	roke morilcev		n	";
"sl	1353043045093158912	zagrizeni nasprotniki covid19 mask		n	";
"sl	1353056491830435840	vojskovanju z virusi	vojskovanje	y	";
"sl	1353261815644434432	vdor virusa	vdor	y	";
"sl	1353561859274797057	dokonèno borbo z virusi	borba	y	";
"sl	1353686814364758016	boju s koronavirusom	boj	y	";
"sl	1353769855175028736	najveèjih žrtvah Covida	žrtev	y	";
"sl	1354020565401669633	bojni opremi	bojen	y	not relation level";
"sl	1354101316033908736	kolièino virusa v odpadnih vodah		n	";
"sl	1354180853254008832	boju s covidom	boj	y	";
"sl	1354776634000355335	prisotnost covida v fekalnih vodah		n	";
"sl	1354843597166825473	izbruhu pandemije	izbruh	y	";
"sl	1354999903882240001	zunanjemu sovražniku kitajski virus	sovražnik	y	";
"sl	1355000819142303746	Bojevnik za maske	bojevnik	y	";
"sl	1355066114812870669	sovražniku virusu	sovražnik	y	";
"sl	1355431783928655873	denar za promoviranje nasprotnikov cepljenja		n	";
"sl	1355832806216228865	uspešen boj z virusom	boj	y	";
"sl	1355878549555707914	prvega vala korone	val	y	";
"sl	1355996775069446150	dodatnega vala okužb	val	y	";
"sl	1355998190441521153	jesenskem valu epidemije	val	y	";
"sl	1356298659676225537	glavne žrtve izolacije	žrtev	y	";
"sl	1356566942061051906	boju proti COVID	boj	y	";
"sl	1356719594556305416	katastrofalne situacije v izbruhu virusa	izbruh	y	";
"sl	1356863480519925761	zimskih valov epidemije	val	y	";
"sl	1356973668312752131	pieteten poklon žrtvam epidemije	poklon,žrtev	y	";
"sl	1357234447599427584	boju proti Covid19	boj	y	";
"sl	1357319010002599938	boljše orožje zoper širjenje pandemije	orožje	y	";
"sl	1358070267411636229	obrambo na okužbo	obramba	y	";
"sl	1358117361266614277	GROŽNJE delavcem		n	";
"sl	1358436574950789124	izbruhov okužb	izbruh	y	";
"sl	1358446798659088396	kreature predsednika vlade	kreatura	n	not covid rel";
"sl	1358484726286323712	boj proti korona diktaturi	diktatura,boj	y	";
"sl	1358754160498327563	cepljenje žrtev lastnega uspeha	žrtev	y	";
"sl	1358769131273781249	boj proti pandemiji COVID19 	boj	y	";
"sl	1358860016753737729	izbruhu okužb z novim koronavirusom	izbruh	y	";
"sl	1359058206140547073	žrtev korone	žrtev	y	";
"sl	1359155496243101700	Velikih izbruhov okužb	izbruh	y	";
"sl	1359167513989439488	boju proti kovidu	boj	y	";
"sl	1359410012674752512	Zaskrbljenost zaradi mutacij virusa		n	";
"sl	1359548936898416645	nasprotnike cepljenja <SYMBOL> domovi		n	";
"sl	1359837892395302912	prvim valom na višku korone	val	y	";
"sl	1359958890826334210	boju proti epidemiji	boj	y	";
"sl	1360126524448456704	prvem valu pandemije	val	y	";
"sl	1360130657121361920	nevarnejših mutacij COVID19		n	";
"sl	1360203507949850625	konfuzni bitki proti koronavirusu	bitka	y	";
"sl	1360288864531849221	bojevanje za zajezitev pandemije	bojevanje	y	";
"sl	1360657065677578242	mutacij v virusom		n	";
"sl	1361276604446564355	bitko z upravljanjem z epidemijo	bitka	y	";
"sl	1361587461193949187	neuspeh v boju s korono	boj	y	";
"sl	1361732281019338752	Plaz epidemije	plaz	y	";
"sl	1361754280894595072	upor proti upiranju covidu	upor,upiranje	y	";
"sl	1362112007114285063	agresivnih mutacij virusa	agresiven,mutacija	y	";
"sl	1362422470347788291	boju s pandemijo	boj	y	";
"sl	1362482436752474112	IZBRUHA OKUŽB	izbruh	y	";
"sl	1362787172647129101	število okužb na Obali		n	";
"sl	1362804909251432449	Okužbe protestnikov na obali		n	";
"sl	1362963110064234505	državljanska vojna proti Covidu	vojna	y	";
"sl	1363115127017529347	porast okužb na obali		n	";
"sl	1363533965265686534	žrtev zaradi Covid	žrtev	y	";
"sl	1363558274080063496	žrtvah COVID	žrtev	y	";
"sl	1363776143082545152	grožnja Covida	grožnja	y	";
"sl	1364210040199024648	uèinkovitem boju proti epidemiji	boj	y	";
"sl	1364267928066134020	tretji val vladne epidemije	val	y	";
"sl	1364299862687309824	Nemèiji zaradi mutacij korone		n	";
"sl	1364830902866567168	izgubljeni bitki z epidemijo	bitka	y	";
"sl	1365408354621939719	boju proti virusu	boj	y	";
"sl	1365553911285903362	strani boja proti koronavirusu	boj	y	";
"sl	1365559763514368000	upor proti maskam	upor	y	";
"sl	1365696725571280899	boja z epidemijo	boj	y	";
"sl	1365951958918565888	novim izbruhom okužb	izbruh	y	";
"sl	1366419948139147264	grožnje pred okužbo	grožnja	y	";
"sl	1366791713075965956	razkužila v virih pitne vode		n	";
"sl	1366799608421240835	boja proti epidemiji	boj	y	";
"sl	1367063218846318593	bitka s èasom za cepiva	bitka	y	";
"sl	1367202408535904267	oprema za vojake		n	";
"sl	1367389888719577091	kolateralna žrtev korone	žrtev	y	";
"sl	1367572739901386752	borbi proti koronavirusu	borba	y	";
"sl	1367937597247524866	izkorišèevalce miru med epidemijo	mir	*	";
"sl	1368886567012622336	supernalezljive mutacije virusa		n	";
"sl	1369362587247390730	nov val pandemije	val	y	";
"sl	1370277693988741120	mutacija virusa korona		n	";
"sl	1370419053400092674	borbo proti virusu	borba	y	";
"sl	1370702791287701504	koncentracija virusa v vodi		n	";
"sl	1370776153536016386	teroristièna grožnja <SYMBOL> cepljenje	teroristièna,grožnja	y	";
"sl	1371017187876597760	pretvezo boja proti epidemiji	pretveza,boj	y	";
"sl	1371126719650926593	nevidnemu zlu virusa	nevidnemu,zlo	y	";
"sl	1371317791689674755	novim žrtvam kovida	žrtev	y	";
"sl	1371391012527038468	<NUMBER> val	val	y	";
"sl	1371719457991749638	zmaga epidemije	zmaga	y	";
"sl	1371745812615692289	tretjega vala Covid19	val	y	";
"sl	1372106003848830978	bitko za cepiva	bitka	y	";
"sl	1372343199663075338	maske v domovino		n	";
"sl	1372829898075672580	vojno lobijev za cepivo	vojna	y	";
"sl	1372836404250693632	Izbruh pandemije	izbruh	y	";
"sl	1372997387250176012	nemiru zaradi strahu pred okužbo		n	";
"sl	1373186629008031747	boju proti pandemiji	boj	y	";
"sl	1374241822831218691	tretjega vala novega koronavirusa	val	y	";
"sl	1374387202730299397	boju proti COVID19	boj	y	";
"sl	1374838686798467075	nedolžnih žrtvah covida	žrtev	y	";
"sl	1375076811558809606	žrtve epidemije	žrtev	y	";
"sl	1375079444361150466	bojev s pandemijo	boj	y	";
"sl	1375321472353320960	borba s korono	borba	y	";
"sl	1375446312796229632	zaustavljanje tretjega vala epidemije	zaustavljanje,val	y	";
"sl	1375530894971314181	zagnanega boja proti epidemiji	boj	y	";
"sl	1375538809740345345	izbruhu epidemije	izbruh	y	";
"sl	1375832609033498624	prednostno cepljenje vojakov		n	";
"sl	1376111503154282496	katastrofa pri nabavi medicinske opreme	katastrofa	y	";
"sl	1376168003251884037	Žrtve pandemije	žrtev	y	";
"sl	1376195796178251779	COVID19 Mir		n	";
"sl	1376437773989773316	veèina šol na obali		n	";
"sl	1376487696080777223	tretje zmage proti pandemiji	zmaga	y	";
"sl	1376494016724893700	stebrov boja proti epidemiji	steber,boj	y	";
"sl	1376516290068758529	cepiva katastrofa	katastrofa	y	";
"sl	1376902601892102146	nasprotnik zapiranja šol		n	";
"sl	1377319287774412801	mednarodnem boju za cepiva	boj	y	";
"sl	1377382343434936324	boju z virusom	boj	y	";
"sl	1377619923359391750	boju proti širjenju epidemije	boj	y	";
"sl	1377723079762309129	viruse v plazovih	plaz	y	";
"sl	1377944019863486471	boju s COVID19	boj	y	";
"sl	1378673075705819136	vala epidemije	val	y	";
"sl	1378726988408573957	pandemiji orožje		n	";
"sl	1379376285563162633	spodkopavanje borbe proti epidemiji	spodkopavanje,borba	y	";
"sl	1379450061843787777	borbe proti pandemiji	borba	y	";
"sl	1379462302991257605	letu katastrof pandemija	katastrofa	y	";
"sl	1379660551559733249	skupnem boju proti novemu koronavirusu	boj	y	";
"sl	1379769806556168194	covid viharjem	vihar	y	";
"sl	1380158647989374983	napad na center za cepljenje		n	";
"sl	1380276363039535110	jesenski val epidemije	val	y	";
"sl	1380627281316560897	boja proti covid19	boj	y	";
"sl	1380945880388403206	valu COVID 	val	y	";
"sl	1381530090903896064	nasprotnikih cepljenja z GSO cepivi		n	";
"sl	1381671357847629824	virus dež sneg		n	";
"sl	1381682870083842052	groženj z vojno za opremo	grožnja,vojna	y	";
"sl	1381973109125885952	težaven boj z epidemijo	boj	y	";
"sl	1382172522913878016	vojna za cepiva	vojna	y	";
"sl	1382670839322177536	vojaško opremo		n	";
"sl	1383040637717651457	žrtev pandemije covid	žrtev	y	";
"sl	1383044066208780292	cepljenje mutantov	mutant	y	";
"sl	1383088571964268550	nova poplava virusnih okužb	poplava	y	";
"sl	1383359711047675912	boj proti pandemiji	boj	y	";
"sl	1383729736363302919	izbruhu epidemije	izbruh	y	";
"sl	1384126122137321479	izbruh koronavirusa	izbruh	y	";
"sl	1384185626421985289	katastrofa z virusom	katastrofa	y	";
"sl	1384430055808540673	napadom virusa zaljenja	napad	n	reverse metaphor";
"sl	1384485681335087104	boj proti epidemiji	boj	y	";
"sl	1384513985068814336	unicenju virusov v zaprtih prostorih	unièenje	y	";
"sl	1384766477497208834	mutacijo korone na ljudi		n	";
"sl	1385707438297464834	bitke proti virusu	bitka	y	";
"sl	1385980556563783682	valu okužb	val	y	";
"sl	1386081746383421448	kitajske vojske iskanje		n	";
"sl	1386292224745295880	VIRUS zlobe	virus	y	";
"sl	1386734191266738183	Dvojna mutacija virusa		n	";
"sl	1387818489185017859	covid <NUMBER> V <NUMBER> valu	val	y	";
"sl	1388172021792706563	pametne mutacije virusa	pameten	y	";
"sl	1388214918571339776	boj z epidemijo	boj	y	";
"sl	1389143628061286405	Ukrepi zoper boj z epidemijo	boj	y	";
"sl	1389494909347012609	socialnih nemirov		n	";
"sl	1389599177093570568	najveèja žrtev korone	žrtev	y	";
"sl	1390008399727898625	boj proti epidemiji	boj	y	";
"sl	1390069019248676865	število žrtev cepiva	žrtev	y	";
"sl	1390096936846430216	mutacij korone		n	";
"sl	1390332489713991681	ww vojne najhujše epidemije èloveštva	vojna	n	reverse metaphor";
"sl	1391295369947107328	izbruhu pandemije koronavirusa	izbruh	y	";
"sl	1392074334236123140	katastrofo s cepljenjem	katastrofa	y	";
"sl	1392467218689056778	katastrofo pandemije covida	katastrofa	y	";
"sl	1393112936151986183	izbruha novih okužb	izbruh	y	";
"sl	1393174092132626436	boju z epidemijo	boj	y	";
"sl	1394392724959281152	boju proti COVID	boj	y	";
"sl	1394709096654323716	hujših mutacij virusa		n	";
"sl	1394941210272350209	boja proti koronavirus	boj	y	";
"sl	1395648927983194114	žrtev cepljenja	žrtev	y	";
"sl	1396712696658202624	virusom v tretjem valu	val	y	";
"sl	1397051928320806912	vojni s covidom	vojna	y	";
"sl	1398525498519601154	nemire med epidemija		n	";
"sl	1399698067327225863	žrtve epidemije	žrtev	y	";
"sl	1399712646706966536	žrtve epidemije	žrtev	y	";
"sl	1399720786273910787	žrtve covida	žrtev	y	";
"sl	1399768223982276616	zloraba vseh zlorab epidemije	zloraba,zloraba	y	";
"sl	1399772819932733446	žrtve kitajskega virusa	žrtev	y	";
"sl	1399789598969143298	Covid žrtev v Sloveniji	žrtev	y	";
"sl	1400005639624081409	izbruh pandemije	izbruh	y	";
"sl	1400145123875360771	izbruh pandemije	izbruh	y	";
"sl	1400374605135716352	najveèjega izbruha pandemije	izbruh	y	";
"sl	1401071466507128833	korona virus orožje	orožje	y	";
"sl	1401261273472540676	rušenje boja proti epidemiji	boj	y	";
"sl	1402006470510755842	cepljenje duhove	duh	n	not syntactically related,not covid rel";
"sl	1402040237115772928	imunski odziv pri vdoru virusa	vdor	y	";
